day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;timestamp_in_day
-2;4200;ASH_COATED_OSMIUM;9994.0;23.0;;;;;10015.0;23.0;;;;;10004.5;0.0;4200
-2;4300;ASH_COATED_OSMIUM;9997.0;13.0;9994.0;26.0;;;10015.0;26.0;;;;;10006.0;0.0;4300
-2;4400;ASH_COATED_OSMIUM;9997.0;11.0;9994.0;28.0;;;10015.0;28.0;;;;;10006.0;0.0;4400
-2;4500;ASH_COATED_OSMIUM;9997.0;12.0;9994.0;29.0;;;10013.0;12.0;10015.0;29.0;;;10005.0;0.0;4500
-2;4600;ASH_COATED_OSMIUM;9997.0;11.0;9995.0;29.0;;;10016.0;29.0;;;;;10006.5;0.0;4600
-2;4700;ASH_COATED_OSMIUM;;;;;;;10013.0;11.0;10016.0;29.0;;;10013.0;0.0;4700
-2;4800;ASH_COATED_OSMIUM;9995.0;24.0;;;;;10007.0;3.0;10013.0;14.0;10016.0;24.0;10001.0;0.0;4800
-2;4900;ASH_COATED_OSMIUM;9997.0;15.0;9995.0;22.0;;;10013.0;15.0;10016.0;22.0;;;10005.0;0.0;4900
-2;5000;ASH_COATED_OSMIUM;9997.0;15.0;9994.0;20.0;;;10013.0;15.0;10015.0;20.0;;;10005.0;0.0;5000
-2;5100;ASH_COATED_OSMIUM;9997.0;11.0;9994.0;29.0;;;10013.0;11.0;10015.0;29.0;;;10005.0;0.0;5100
-2;5200;ASH_COATED_OSMIUM;9994.0;25.0;;;;;10013.0;12.0;10015.0;25.0;;;10003.5;0.0;5200
-2;5300;ASH_COATED_OSMIUM;10002.0;4.0;9994.0;22.0;;;10012.0;15.0;10015.0;22.0;;;10007.0;0.0;5300
-2;5400;ASH_COATED_OSMIUM;9994.0;29.0;;;;;10013.0;15.0;;;;;10003.5;0.0;5400
-2;5500;ASH_COATED_OSMIUM;9996.0;13.0;9994.0;28.0;;;10012.0;13.0;10015.0;28.0;;;10004.0;0.0;5500
-2;5600;ASH_COATED_OSMIUM;9996.0;15.0;;;;;;;;;;;9996.0;0.0;5600
-2;5700;ASH_COATED_OSMIUM;9996.0;12.0;9993.0;29.0;;;10012.0;12.0;;;;;10004.0;0.0;5700
-2;5800;ASH_COATED_OSMIUM;10001.0;5.0;9996.0;15.0;9993.0;26.0;10012.0;15.0;10014.0;26.0;;;10006.5;0.0;5800
-2;5900;ASH_COATED_OSMIUM;9996.0;13.0;9994.0;28.0;;;10015.0;28.0;;;;;10005.5;0.0;5900
-2;6000;ASH_COATED_OSMIUM;9996.0;10.0;9994.0;21.0;;;10006.0;2.0;10012.0;10.0;10015.0;21.0;10001.0;0.0;6000
-2;6100;ASH_COATED_OSMIUM;9997.0;11.0;9994.0;26.0;;;10013.0;11.0;10015.0;26.0;;;10005.0;0.0;6100
-2;6200;ASH_COATED_OSMIUM;9997.0;12.0;9994.0;23.0;;;10013.0;12.0;10015.0;23.0;;;10005.0;0.0;6200
-2;6300;ASH_COATED_OSMIUM;9996.0;13.0;9993.0;26.0;;;10012.0;13.0;10014.0;26.0;;;10004.0;0.0;6300
-2;6400;ASH_COATED_OSMIUM;9996.0;13.0;9993.0;26.0;;;10012.0;13.0;10014.0;26.0;;;10004.0;0.0;6400
-2;6500;ASH_COATED_OSMIUM;9993.0;21.0;;;;;;;;;;;9993.0;0.0;6500
-2;6600;ASH_COATED_OSMIUM;9996.0;13.0;9993.0;23.0;;;10012.0;13.0;10014.0;23.0;;;10004.0;0.0;6600
-2;6700;ASH_COATED_OSMIUM;9996.0;14.0;9993.0;27.0;;;10012.0;14.0;10014.0;27.0;;;10004.0;0.0;6700
-2;6800;ASH_COATED_OSMIUM;9996.0;14.0;9993.0;23.0;;;10012.0;14.0;10014.0;23.0;;;10004.0;0.0;6800
-2;6900;ASH_COATED_OSMIUM;9995.0;13.0;9993.0;28.0;;;10014.0;28.0;;;;;10004.5;0.0;6900
-2;7000;ASH_COATED_OSMIUM;9995.0;14.0;9993.0;24.0;;;10011.0;14.0;;;;;10003.0;0.0;7000
-2;7100;ASH_COATED_OSMIUM;9995.0;11.0;9993.0;26.0;;;10011.0;11.0;;;;;10003.0;0.0;7100
-2;7200;ASH_COATED_OSMIUM;9993.0;26.0;;;;;10012.0;14.0;10014.0;26.0;;;10002.5;0.0;7200
-2;7300;ASH_COATED_OSMIUM;9996.0;11.0;9993.0;27.0;;;10012.0;11.0;10014.0;27.0;;;10004.0;0.0;7300
-2;7400;ASH_COATED_OSMIUM;9996.0;11.0;9994.0;28.0;;;10012.0;11.0;10015.0;28.0;;;10004.0;0.0;7400
-2;7500;ASH_COATED_OSMIUM;9997.0;10.0;;;;;10013.0;10.0;;;;;10005.0;0.0;7500
-2;7600;ASH_COATED_OSMIUM;9997.0;13.0;9994.0;28.0;;;10015.0;28.0;;;;;10006.0;0.0;7600
-2;7700;ASH_COATED_OSMIUM;9994.0;25.0;;;;;10013.0;13.0;10015.0;25.0;;;10003.5;0.0;7700
-2;7800;ASH_COATED_OSMIUM;10002.0;4.0;9996.0;14.0;9994.0;21.0;10015.0;21.0;;;;;10008.5;0.0;7800
-2;7900;ASH_COATED_OSMIUM;9996.0;13.0;;;;;10012.0;13.0;;;;;10004.0;0.0;7900
-2;8000;ASH_COATED_OSMIUM;10006.0;6.0;9994.0;23.0;;;10013.0;15.0;10015.0;23.0;;;10009.5;0.0;8000
-2;8100;ASH_COATED_OSMIUM;9997.0;15.0;9994.0;20.0;;;10013.0;15.0;;;;;10005.0;0.0;8100
-2;8200;ASH_COATED_OSMIUM;9994.0;30.0;;;;;10015.0;30.0;;;;;10004.5;0.0;8200
-2;8300;ASH_COATED_OSMIUM;9997.0;14.0;9994.0;27.0;;;10015.0;27.0;;;;;10006.0;0.0;8300
-2;8400;ASH_COATED_OSMIUM;9997.0;10.0;9994.0;25.0;;;10013.0;10.0;10015.0;25.0;;;10005.0;0.0;8400
-2;8500;ASH_COATED_OSMIUM;9997.0;12.0;9995.0;23.0;;;10013.0;12.0;10016.0;23.0;;;10005.0;0.0;8500
-2;8600;ASH_COATED_OSMIUM;9995.0;27.0;;;;;10013.0;13.0;10016.0;27.0;;;10004.0;0.0;8600
-2;8700;ASH_COATED_OSMIUM;9997.0;10.0;9995.0;22.0;;;10013.0;10.0;10016.0;22.0;;;10005.0;0.0;8700
-2;8800;ASH_COATED_OSMIUM;9997.0;13.0;9995.0;20.0;;;10013.0;13.0;;;;;10005.0;0.0;8800
-2;8900;ASH_COATED_OSMIUM;10003.0;2.0;9997.0;12.0;;;10013.0;12.0;10016.0;26.0;;;10008.0;0.0;8900
-2;9000;ASH_COATED_OSMIUM;9998.0;10.0;9995.0;29.0;;;10014.0;10.0;10016.0;29.0;;;10006.0;0.0;9000
-2;9100;ASH_COATED_OSMIUM;9996.0;24.0;;;;;10017.0;24.0;;;;;10006.5;0.0;9100
-2;9200;ASH_COATED_OSMIUM;9998.0;10.0;9996.0;28.0;;;10014.0;10.0;;;;;10006.0;0.0;9200
-2;9300;ASH_COATED_OSMIUM;9998.0;11.0;9995.0;26.0;;;10014.0;11.0;10016.0;26.0;;;10006.0;0.0;9300
-2;9400;ASH_COATED_OSMIUM;9996.0;25.0;;;;;10015.0;11.0;10017.0;25.0;;;10005.5;0.0;9400
-2;9500;ASH_COATED_OSMIUM;9999.0;12.0;9996.0;23.0;;;10015.0;12.0;10017.0;23.0;;;10007.0;0.0;9500
-2;9600;ASH_COATED_OSMIUM;9999.0;10.0;9997.0;29.0;;;10015.0;10.0;10018.0;29.0;;;10007.0;0.0;9600
-2;9700;ASH_COATED_OSMIUM;10000.0;13.0;9997.0;28.0;;;10016.0;13.0;10018.0;28.0;;;10008.0;0.0;9700
-2;9800;ASH_COATED_OSMIUM;10000.0;15.0;9997.0;23.0;;;10016.0;15.0;10018.0;23.0;;;10008.0;0.0;9800
-2;9900;ASH_COATED_OSMIUM;10000.0;14.0;9998.0;25.0;;;10016.0;14.0;10019.0;25.0;;;10008.0;0.0;9900
-2;10000;ASH_COATED_OSMIUM;9997.0;30.0;;;;;10016.0;11.0;10018.0;30.0;;;10006.5;0.0;10000
-2;10100;ASH_COATED_OSMIUM;10000.0;10.0;;;;;10016.0;10.0;10019.0;25.0;;;10008.0;0.0;10100
-2;10200;ASH_COATED_OSMIUM;10000.0;13.0;9998.0;29.0;;;10016.0;13.0;10019.0;29.0;;;10008.0;0.0;10200
-2;10300;ASH_COATED_OSMIUM;10001.0;13.0;9998.0;23.0;;;10017.0;13.0;10019.0;23.0;;;10009.0;0.0;10300
-2;10400;ASH_COATED_OSMIUM;10007.0;5.0;10001.0;10.0;;;10017.0;10.0;10020.0;22.0;;;10012.0;0.0;10400
-2;10500;ASH_COATED_OSMIUM;10002.0;10.0;9999.0;20.0;;;10018.0;10.0;10020.0;20.0;;;10010.0;0.0;10500
-2;10600;ASH_COATED_OSMIUM;10001.0;13.0;9999.0;29.0;;;10020.0;29.0;;;;;10010.5;0.0;10600
-2;10700;ASH_COATED_OSMIUM;9998.0;29.0;;;;;10016.0;14.0;10019.0;29.0;;;10007.0;0.0;10700
-2;10800;ASH_COATED_OSMIUM;10000.0;11.0;9998.0;22.0;;;10016.0;11.0;10019.0;22.0;;;10008.0;0.0;10800
-2;10900;ASH_COATED_OSMIUM;10001.0;15.0;9998.0;21.0;;;10019.0;21.0;;;;;10010.0;0.0;10900
-2;11000;ASH_COATED_OSMIUM;10001.0;13.0;9998.0;27.0;;;10017.0;13.0;10019.0;27.0;;;10009.0;0.0;11000
-2;11100;ASH_COATED_OSMIUM;10001.0;11.0;;;;;10017.0;11.0;10019.0;29.0;;;10009.0;0.0;11100
-2;11200;ASH_COATED_OSMIUM;10001.0;10.0;9998.0;20.0;;;10017.0;10.0;10019.0;20.0;;;10009.0;0.0;11200
-2;11300;ASH_COATED_OSMIUM;10000.0;12.0;9998.0;21.0;;;10016.0;12.0;10019.0;21.0;;;10008.0;0.0;11300
-2;11400;ASH_COATED_OSMIUM;10000.0;12.0;9998.0;30.0;;;10016.0;12.0;10019.0;30.0;;;10008.0;0.0;11400
-2;11500;ASH_COATED_OSMIUM;10001.0;13.0;9998.0;24.0;;;10019.0;24.0;;;;;10010.0;0.0;11500
-2;11600;ASH_COATED_OSMIUM;10006.0;5.0;;;;;10017.0;12.0;10019.0;30.0;;;10011.5;0.0;11600
-2;11700;ASH_COATED_OSMIUM;;;;;;;10016.0;13.0;;;;;10016.0;0.0;11700
-2;11800;ASH_COATED_OSMIUM;10000.0;10.0;9998.0;29.0;;;10016.0;10.0;10019.0;29.0;;;10008.0;0.0;11800
-2;11900;ASH_COATED_OSMIUM;10000.0;14.0;9998.0;22.0;;;10016.0;14.0;10019.0;22.0;;;10008.0;0.0;11900
-2;12000;ASH_COATED_OSMIUM;9997.0;28.0;;;;;10016.0;13.0;10018.0;28.0;;;10006.5;0.0;12000
-2;12100;ASH_COATED_OSMIUM;9998.0;21.0;;;;;10019.0;21.0;;;;;10008.5;0.0;12100
-2;12200;ASH_COATED_OSMIUM;10000.0;13.0;;;;;10016.0;13.0;10019.0;23.0;;;10008.0;0.0;12200
-2;12300;ASH_COATED_OSMIUM;10000.0;11.0;;;;;10016.0;11.0;;;;;10008.0;0.0;12300
-2;12400;ASH_COATED_OSMIUM;10006.0;2.0;10000.0;15.0;9998.0;25.0;10016.0;15.0;10019.0;25.0;;;10011.0;0.0;12400
-2;12500;ASH_COATED_OSMIUM;10000.0;13.0;9998.0;28.0;;;10019.0;28.0;;;;;10009.5;0.0;12500
-2;12600;ASH_COATED_OSMIUM;10000.0;15.0;;;;;10019.0;26.0;;;;;10009.5;0.0;12600
-2;12700;ASH_COATED_OSMIUM;10000.0;13.0;9998.0;22.0;;;10016.0;13.0;10019.0;22.0;;;10008.0;0.0;12700
-2;12800;ASH_COATED_OSMIUM;10001.0;14.0;9998.0;20.0;;;10017.0;14.0;10019.0;20.0;;;10009.0;0.0;12800
-2;12900;ASH_COATED_OSMIUM;10001.0;10.0;9999.0;20.0;;;;;;;;;10001.0;0.0;12900
-2;13000;ASH_COATED_OSMIUM;10001.0;15.0;9998.0;30.0;;;10017.0;15.0;10019.0;30.0;;;10009.0;0.0;13000
-2;13100;ASH_COATED_OSMIUM;10006.0;2.0;;;;;10017.0;10.0;10019.0;21.0;;;10011.5;0.0;13100
-2;13200;ASH_COATED_OSMIUM;10000.0;12.0;9998.0;22.0;;;10016.0;12.0;10019.0;22.0;;;10008.0;0.0;13200
-2;13300;ASH_COATED_OSMIUM;10001.0;11.0;9998.0;27.0;;;10017.0;11.0;10019.0;27.0;;;10009.0;0.0;13300
-2;13400;ASH_COATED_OSMIUM;10000.0;15.0;9998.0;27.0;;;10016.0;15.0;10019.0;27.0;;;10008.0;0.0;13400
-2;13500;ASH_COATED_OSMIUM;10001.0;14.0;9998.0;27.0;;;10017.0;14.0;;;;;10009.0;0.0;13500
-2;13600;ASH_COATED_OSMIUM;10001.0;13.0;9999.0;24.0;;;10017.0;13.0;10020.0;24.0;;;10009.0;0.0;13600
-2;13700;ASH_COATED_OSMIUM;10001.0;14.0;9998.0;20.0;;;10017.0;14.0;10019.0;20.0;;;10009.0;0.0;13700
-2;13800;ASH_COATED_OSMIUM;9998.0;22.0;;;;;10017.0;13.0;10019.0;22.0;;;10007.5;0.0;13800
-2;13900;ASH_COATED_OSMIUM;10001.0;14.0;9999.0;20.0;;;10017.0;14.0;10020.0;20.0;;;10009.0;0.0;13900
-2;14000;ASH_COATED_OSMIUM;10001.0;14.0;9999.0;25.0;;;10017.0;14.0;;;;;10009.0;0.0;14000
-2;14100;ASH_COATED_OSMIUM;10002.0;12.0;9999.0;25.0;;;10020.0;25.0;;;;;10011.0;0.0;14100
-2;14200;ASH_COATED_OSMIUM;10001.0;10.0;9999.0;23.0;;;10017.0;10.0;;;;;10009.0;0.0;14200
-2;14300;ASH_COATED_OSMIUM;10001.0;14.0;9999.0;23.0;;;10017.0;14.0;;;;;10009.0;0.0;14300
-2;14400;ASH_COATED_OSMIUM;10001.0;14.0;;;;;10017.0;14.0;;;;;10009.0;0.0;14400
-2;14500;ASH_COATED_OSMIUM;;;;;;;10017.0;14.0;10019.0;30.0;;;10017.0;0.0;14500
-2;14600;ASH_COATED_OSMIUM;10001.0;15.0;9998.0;20.0;;;10019.0;20.0;;;;;10010.0;0.0;14600
-2;14700;ASH_COATED_OSMIUM;10000.0;15.0;9997.0;20.0;;;;;;;;;10000.0;0.0;14700
-2;14800;ASH_COATED_OSMIUM;10000.0;13.0;9997.0;28.0;;;10016.0;13.0;10018.0;28.0;;;10008.0;0.0;14800
-2;14900;ASH_COATED_OSMIUM;9997.0;29.0;;;;;10016.0;10.0;;;;;10006.5;0.0;14900
-2;15000;ASH_COATED_OSMIUM;10000.0;10.0;;;;;10016.0;10.0;10018.0;21.0;;;10008.0;0.0;15000
-2;15100;ASH_COATED_OSMIUM;10000.0;15.0;9997.0;29.0;;;10016.0;15.0;10018.0;29.0;;;10008.0;0.0;15100
-2;15200;ASH_COATED_OSMIUM;9999.0;11.0;9997.0;28.0;;;10015.0;11.0;10018.0;28.0;;;10007.0;0.0;15200
-2;15300;ASH_COATED_OSMIUM;9996.0;26.0;;;;;10015.0;10.0;10017.0;26.0;;;10005.5;0.0;15300
-2;15400;ASH_COATED_OSMIUM;9999.0;13.0;9997.0;22.0;;;10015.0;13.0;10018.0;22.0;;;10007.0;0.0;15400
-2;15500;ASH_COATED_OSMIUM;9999.0;14.0;9996.0;24.0;;;10015.0;14.0;10017.0;24.0;;;10007.0;0.0;15500
-2;15600;ASH_COATED_OSMIUM;9998.0;15.0;9996.0;25.0;;;10014.0;15.0;;;;;10006.0;0.0;15600
-2;15700;ASH_COATED_OSMIUM;9998.0;11.0;9996.0;29.0;;;10014.0;11.0;10017.0;29.0;;;10006.0;0.0;15700
-2;15800;ASH_COATED_OSMIUM;9998.0;10.0;;;;;10014.0;10.0;10017.0;20.0;;;10006.0;0.0;15800
-2;15900;ASH_COATED_OSMIUM;9995.0;25.0;;;;;10014.0;12.0;10016.0;25.0;;;10004.5;0.0;15900
-2;16000;ASH_COATED_OSMIUM;9999.0;10.0;9996.0;21.0;;;10017.0;21.0;;;;;10008.0;0.0;16000
-2;16100;ASH_COATED_OSMIUM;9998.0;14.0;;;;;10014.0;14.0;10017.0;25.0;;;10006.0;0.0;16100
-2;16200;ASH_COATED_OSMIUM;9998.0;12.0;;;;;10014.0;12.0;10017.0;29.0;;;10006.0;0.0;16200
-2;16300;ASH_COATED_OSMIUM;9998.0;13.0;9996.0;30.0;;;10014.0;13.0;10017.0;30.0;;;10006.0;0.0;16300
-2;16400;ASH_COATED_OSMIUM;9996.0;27.0;;;;;10014.0;12.0;10017.0;27.0;;;10005.0;0.0;16400
-2;16500;ASH_COATED_OSMIUM;9998.0;12.0;9996.0;26.0;;;10014.0;12.0;10017.0;26.0;;;10006.0;0.0;16500
-2;16600;ASH_COATED_OSMIUM;9996.0;23.0;;;;;10017.0;23.0;;;;;10006.5;0.0;16600
-2;16700;ASH_COATED_OSMIUM;9999.0;13.0;9996.0;24.0;;;10015.0;13.0;10017.0;24.0;;;10007.0;0.0;16700
-2;16800;ASH_COATED_OSMIUM;9999.0;11.0;;;;;10015.0;11.0;10017.0;21.0;;;10007.0;0.0;16800
-2;16900;ASH_COATED_OSMIUM;9996.0;25.0;;;;;10015.0;12.0;10017.0;25.0;;;10005.5;0.0;16900
-2;17000;ASH_COATED_OSMIUM;9996.0;27.0;;;;;10014.0;10.0;10017.0;27.0;;;10005.0;0.0;17000
-2;17100;ASH_COATED_OSMIUM;9998.0;14.0;;;;;10014.0;14.0;10017.0;25.0;;;10006.0;0.0;17100
-2;17200;ASH_COATED_OSMIUM;9998.0;14.0;9996.0;30.0;;;10017.0;30.0;;;;;10007.5;0.0;17200
-2;17300;ASH_COATED_OSMIUM;9998.0;12.0;9996.0;24.0;;;10017.0;24.0;;;;;10007.5;0.0;17300
-2;17400;ASH_COATED_OSMIUM;9998.0;10.0;9995.0;26.0;;;10014.0;10.0;10017.0;26.0;;;10006.0;0.0;17400
-2;17500;ASH_COATED_OSMIUM;9998.0;11.0;;;;;10014.0;11.0;10016.0;21.0;;;10006.0;0.0;17500
-2;17600;ASH_COATED_OSMIUM;;;;;;;10014.0;15.0;10017.0;29.0;;;10014.0;0.0;17600
-2;17700;ASH_COATED_OSMIUM;9998.0;10.0;9996.0;26.0;;;10017.0;26.0;;;;;10007.5;0.0;17700
-2;17800;ASH_COATED_OSMIUM;9998.0;13.0;9996.0;29.0;;;10014.0;13.0;10017.0;29.0;;;10006.0;0.0;17800
-2;17900;ASH_COATED_OSMIUM;;;;;;;10014.0;14.0;10017.0;20.0;;;10014.0;0.0;17900
-2;18000;ASH_COATED_OSMIUM;9998.0;12.0;9996.0;29.0;;;10014.0;12.0;10017.0;29.0;;;10006.0;0.0;18000
-2;18100;ASH_COATED_OSMIUM;9998.0;11.0;9996.0;26.0;;;;;;;;;9998.0;0.0;18100
-2;18200;ASH_COATED_OSMIUM;9999.0;15.0;9996.0;28.0;;;10015.0;15.0;;;;;10007.0;0.0;18200
-2;18300;ASH_COATED_OSMIUM;9999.0;14.0;9997.0;27.0;;;10018.0;27.0;;;;;10008.5;0.0;18300
-2;18400;ASH_COATED_OSMIUM;9999.0;11.0;9997.0;20.0;;;10018.0;20.0;;;;;10008.5;0.0;18400
-2;18500;ASH_COATED_OSMIUM;9999.0;15.0;9997.0;26.0;;;10015.0;15.0;10018.0;26.0;;;10007.0;0.0;18500
-2;18600;ASH_COATED_OSMIUM;9999.0;14.0;9997.0;30.0;;;10015.0;14.0;10018.0;30.0;;;10007.0;0.0;18600
-2;18700;ASH_COATED_OSMIUM;9999.0;11.0;9997.0;30.0;;;10015.0;11.0;10018.0;30.0;;;10007.0;0.0;18700
-2;18800;ASH_COATED_OSMIUM;9999.0;13.0;9996.0;24.0;;;10017.0;24.0;;;;;10008.0;0.0;18800
-2;18900;ASH_COATED_OSMIUM;9999.0;10.0;9996.0;23.0;;;10015.0;10.0;10017.0;23.0;;;10007.0;0.0;18900
-2;19000;ASH_COATED_OSMIUM;9999.0;11.0;9996.0;23.0;;;10015.0;11.0;10017.0;23.0;;;10007.0;0.0;19000
-2;19100;ASH_COATED_OSMIUM;;;;;;;10015.0;11.0;10017.0;23.0;;;10015.0;0.0;19100
-2;19200;ASH_COATED_OSMIUM;9999.0;14.0;;;;;10015.0;14.0;10017.0;24.0;;;10007.0;0.0;19200
-2;19300;ASH_COATED_OSMIUM;9999.0;10.0;9997.0;29.0;;;10015.0;10.0;10018.0;29.0;;;10007.0;0.0;19300
-2;19400;ASH_COATED_OSMIUM;10000.0;13.0;9997.0;22.0;;;10016.0;13.0;10018.0;22.0;;;10008.0;0.0;19400
-2;19500;ASH_COATED_OSMIUM;;;;;;;10016.0;14.0;10019.0;29.0;;;10016.0;0.0;19500
-2;19600;ASH_COATED_OSMIUM;9997.0;21.0;;;;;10016.0;10.0;10018.0;21.0;;;10006.5;0.0;19600
-2;19700;ASH_COATED_OSMIUM;9999.0;15.0;9996.0;25.0;;;10015.0;15.0;;;;;10007.0;0.0;19700
-2;19800;ASH_COATED_OSMIUM;9998.0;15.0;9995.0;23.0;;;10014.0;15.0;10016.0;23.0;;;10006.0;0.0;19800
-2;19900;ASH_COATED_OSMIUM;9997.0;12.0;9995.0;24.0;;;10016.0;24.0;;;;;10006.5;0.0;19900
-2;20000;ASH_COATED_OSMIUM;9995.0;28.0;;;;;10013.0;15.0;;;;;10004.0;0.0;20000
-2;20100;ASH_COATED_OSMIUM;9998.0;15.0;;;;;10014.0;15.0;10017.0;30.0;;;10006.0;0.0;20100
