day;timestamp;buyer;seller;symbol;currency;price;quantity;timestamp_in_day
-2;159700;;;INTARIAN_PEPPER_ROOT;XIRECS;10156.0;7;159700
-2;165400;;;INTARIAN_PEPPER_ROOT;XIRECS;10171.0;4;165400
-2;169300;;;INTARIAN_PEPPER_ROOT;XIRECS;10164.0;3;169300
-2;175000;;;INTARIAN_PEPPER_ROOT;XIRECS;10181.0;3;175000
-2;178600;;;INTARIAN_PEPPER_ROOT;XIRECS;10175.0;4;178600
-2;184500;;;INTARIAN_PEPPER_ROOT;XIRECS;10190.0;7;184500
-2;184900;;;INTARIAN_PEPPER_ROOT;XIRECS;10177.0;3;184900
-2;185600;;;INTARIAN_PEPPER_ROOT;XIRECS;10191.0;5;185600
-2;189700;;;INTARIAN_PEPPER_ROOT;XIRECS;10192.0;6;189700
-2;190200;;;INTARIAN_PEPPER_ROOT;XIRECS;10196.0;3;190200
-2;193900;;;INTARIAN_PEPPER_ROOT;XIRECS;10199.0;6;193900
-2;202400;;;INTARIAN_PEPPER_ROOT;XIRECS;10197.0;6;202400
-2;203300;;;INTARIAN_PEPPER_ROOT;XIRECS;10198.0;6;203300
-2;205000;;;INTARIAN_PEPPER_ROOT;XIRECS;10208.0;7;205000
-2;206100;;;INTARIAN_PEPPER_ROOT;XIRECS;10203.0;6;206100
-2;206400;;;INTARIAN_PEPPER_ROOT;XIRECS;10203.0;4;206400
-2;207300;;;INTARIAN_PEPPER_ROOT;XIRECS;10202.0;5;207300
-2;208200;;;INTARIAN_PEPPER_ROOT;XIRECS;10203.0;7;208200
-2;208700;;;INTARIAN_PEPPER_ROOT;XIRECS;10203.0;4;208700
-2;210300;;;INTARIAN_PEPPER_ROOT;XIRECS;10216.0;5;210300
-2;212300;;;INTARIAN_PEPPER_ROOT;XIRECS;10218.0;6;212300
-2;218400;;;INTARIAN_PEPPER_ROOT;XIRECS;10213.0;7;218400
-2;219700;;;INTARIAN_PEPPER_ROOT;XIRECS;10225.0;3;219700
-2;219900;;;INTARIAN_PEPPER_ROOT;XIRECS;10214.0;3;219900
-2;221200;;;INTARIAN_PEPPER_ROOT;XIRECS;10218.0;8;221200
-2;221600;;;INTARIAN_PEPPER_ROOT;XIRECS;10227.0;6;221600
-2;225400;;;INTARIAN_PEPPER_ROOT;XIRECS;10228.0;3;225400
-2;226400;;;INTARIAN_PEPPER_ROOT;XIRECS;10232.0;5;226400
-2;231300;;;INTARIAN_PEPPER_ROOT;XIRECS;10234.0;7;231300
-2;231500;;;INTARIAN_PEPPER_ROOT;XIRECS;10226.0;5;231500
-2;231600;;;INTARIAN_PEPPER_ROOT;XIRECS;10237.0;4;231600
-2;234600;;;INTARIAN_PEPPER_ROOT;XIRECS;10229.0;5;234600
-2;235900;;;INTARIAN_PEPPER_ROOT;XIRECS;10244.0;6;235900
-2;241600;;;INTARIAN_PEPPER_ROOT;XIRECS;10247.0;7;241600
-2;243300;;;INTARIAN_PEPPER_ROOT;XIRECS;10246.0;4;243300
-2;246100;;;INTARIAN_PEPPER_ROOT;XIRECS;10240.0;5;246100
-2;248400;;;INTARIAN_PEPPER_ROOT;XIRECS;10257.0;7;248400
-2;250000;;;INTARIAN_PEPPER_ROOT;XIRECS;10244.0;5;250000
-2;250900;;;INTARIAN_PEPPER_ROOT;XIRECS;10257.0;7;250900
-2;253000;;;INTARIAN_PEPPER_ROOT;XIRECS;10249.0;4;253000
-2;262700;;;INTARIAN_PEPPER_ROOT;XIRECS;10265.0;3;262700
-2;264000;;;INTARIAN_PEPPER_ROOT;XIRECS;10260.0;6;264000
-2;265700;;;INTARIAN_PEPPER_ROOT;XIRECS;10274.0;4;265700
-2;268700;;;INTARIAN_PEPPER_ROOT;XIRECS;10265.0;5;268700
-2;275500;;;INTARIAN_PEPPER_ROOT;XIRECS;10270.0;6;275500
-2;282300;;;INTARIAN_PEPPER_ROOT;XIRECS;10277.0;5;282300
-2;283000;;;INTARIAN_PEPPER_ROOT;XIRECS;10289.0;5;283000
-2;286200;;;INTARIAN_PEPPER_ROOT;XIRECS;10292.0;4;286200
-2;288800;;;INTARIAN_PEPPER_ROOT;XIRECS;10283.0;5;288800
-2;289000;;;INTARIAN_PEPPER_ROOT;XIRECS;10292.0;5;289000
-2;292300;;;INTARIAN_PEPPER_ROOT;XIRECS;10298.0;7;292300
-2;295100;;;INTARIAN_PEPPER_ROOT;XIRECS;10292.0;7;295100
-2;298900;;;INTARIAN_PEPPER_ROOT;XIRECS;10291.0;3;298900
-2;301900;;;INTARIAN_PEPPER_ROOT;XIRECS;10310.0;7;301900
-2;311700;;;INTARIAN_PEPPER_ROOT;XIRECS;10317.0;7;311700
-2;313600;;;INTARIAN_PEPPER_ROOT;XIRECS;10310.0;4;313600
-2;314500;;;INTARIAN_PEPPER_ROOT;XIRECS;10309.0;5;314500
-2;314800;;;INTARIAN_PEPPER_ROOT;XIRECS;10311.0;4;314800
-2;321000;;;INTARIAN_PEPPER_ROOT;XIRECS;10317.0;6;321000
-2;324800;;;INTARIAN_PEPPER_ROOT;XIRECS;10319.0;4;324800
-2;326300;;;INTARIAN_PEPPER_ROOT;XIRECS;10321.0;7;326300
-2;329100;;;INTARIAN_PEPPER_ROOT;XIRECS;10332.0;6;329100
-2;334500;;;INTARIAN_PEPPER_ROOT;XIRECS;10331.0;5;334500
-2;336400;;;INTARIAN_PEPPER_ROOT;XIRECS;10342.0;5;336400
-2;340200;;;INTARIAN_PEPPER_ROOT;XIRECS;10348.0;3;340200
-2;342200;;;INTARIAN_PEPPER_ROOT;XIRECS;10350.0;7;342200
-2;344500;;;INTARIAN_PEPPER_ROOT;XIRECS;10339.0;7;344500
-2;344500;;;INTARIAN_PEPPER_ROOT;XIRECS;10341.0;8;344500
-2;345500;;;INTARIAN_PEPPER_ROOT;XIRECS;10340.0;6;345500
-2;346700;;;INTARIAN_PEPPER_ROOT;XIRECS;10338.0;3;346700
-2;347100;;;INTARIAN_PEPPER_ROOT;XIRECS;10355.0;7;347100
-2;348000;;;INTARIAN_PEPPER_ROOT;XIRECS;10351.0;4;348000
-2;349500;;;INTARIAN_PEPPER_ROOT;XIRECS;10344.0;7;349500
-2;350200;;;INTARIAN_PEPPER_ROOT;XIRECS;10356.0;5;350200
-2;352000;;;INTARIAN_PEPPER_ROOT;XIRECS;10355.0;8;352000
-2;357200;;;INTARIAN_PEPPER_ROOT;XIRECS;10352.0;6;357200
-2;358100;;;INTARIAN_PEPPER_ROOT;XIRECS;10360.0;7;358100
-2;362100;;;INTARIAN_PEPPER_ROOT;XIRECS;10356.0;6;362100
-2;363400;;;INTARIAN_PEPPER_ROOT;XIRECS;10358.0;5;363400
-2;372700;;;INTARIAN_PEPPER_ROOT;XIRECS;10364.0;3;372700
-2;377700;;;INTARIAN_PEPPER_ROOT;XIRECS;10383.0;6;377700
-2;382000;;;INTARIAN_PEPPER_ROOT;XIRECS;10388.0;5;382000
-2;383600;;;INTARIAN_PEPPER_ROOT;XIRECS;10380.0;3;383600
-2;387800;;;INTARIAN_PEPPER_ROOT;XIRECS;10393.0;5;387800
-2;388800;;;INTARIAN_PEPPER_ROOT;XIRECS;10383.0;3;388800
-2;394900;;;INTARIAN_PEPPER_ROOT;XIRECS;10387.0;7;394900
-2;395400;;;INTARIAN_PEPPER_ROOT;XIRECS;10398.0;7;395400
-2;396000;;;INTARIAN_PEPPER_ROOT;XIRECS;10390.0;4;396000
-2;402600;;;INTARIAN_PEPPER_ROOT;XIRECS;10394.0;3;402600
-2;402900;;;INTARIAN_PEPPER_ROOT;XIRECS;10397.0;7;402900
-2;403700;;;INTARIAN_PEPPER_ROOT;XIRECS;10395.0;5;403700
-2;407200;;;INTARIAN_PEPPER_ROOT;XIRECS;10404.0;7;407200
-2;407500;;;INTARIAN_PEPPER_ROOT;XIRECS;10413.0;5;407500
-2;410900;;;INTARIAN_PEPPER_ROOT;XIRECS;10417.0;3;410900
-2;413000;;;INTARIAN_PEPPER_ROOT;XIRECS;10416.0;3;413000
-2;419500;;;INTARIAN_PEPPER_ROOT;XIRECS;10425.0;6;419500
-2;430400;;;INTARIAN_PEPPER_ROOT;XIRECS;10422.0;5;430400
-2;433200;;;INTARIAN_PEPPER_ROOT;XIRECS;10439.0;7;433200
-2;433600;;;INTARIAN_PEPPER_ROOT;XIRECS;10442.0;7;433600
-2;434800;;;INTARIAN_PEPPER_ROOT;XIRECS;10441.0;4;434800
-2;442400;;;INTARIAN_PEPPER_ROOT;XIRECS;10439.0;8;442400
-2;443400;;;INTARIAN_PEPPER_ROOT;XIRECS;10440.0;6;443400
-2;457900;;;INTARIAN_PEPPER_ROOT;XIRECS;10452.0;4;457900
-2;461000;;;INTARIAN_PEPPER_ROOT;XIRECS;10467.0;5;461000
-2;467000;;;INTARIAN_PEPPER_ROOT;XIRECS;10473.0;6;467000
-2;468800;;;INTARIAN_PEPPER_ROOT;XIRECS;10463.0;6;468800
-2;469100;;;INTARIAN_PEPPER_ROOT;XIRECS;10463.0;3;469100
-2;472900;;;INTARIAN_PEPPER_ROOT;XIRECS;10467.0;3;472900
-2;473700;;;INTARIAN_PEPPER_ROOT;XIRECS;10468.0;3;473700
-2;475500;;;INTARIAN_PEPPER_ROOT;XIRECS;10481.0;7;475500
-2;478200;;;INTARIAN_PEPPER_ROOT;XIRECS;10481.0;6;478200
-2;481300;;;INTARIAN_PEPPER_ROOT;XIRECS;10490.0;4;481300
-2;487400;;;INTARIAN_PEPPER_ROOT;XIRECS;10493.0;6;487400
-2;489600;;;INTARIAN_PEPPER_ROOT;XIRECS;10486.0;6;489600
-2;501200;;;INTARIAN_PEPPER_ROOT;XIRECS;10507.0;5;501200
-2;502300;;;INTARIAN_PEPPER_ROOT;XIRECS;10497.0;3;502300
-2;505500;;;INTARIAN_PEPPER_ROOT;XIRECS;10511.0;5;505500
-2;507600;;;INTARIAN_PEPPER_ROOT;XIRECS;10513.0;3;507600
-2;508100;;;INTARIAN_PEPPER_ROOT;XIRECS;10511.0;6;508100
-2;509500;;;INTARIAN_PEPPER_ROOT;XIRECS;10504.0;5;509500
-2;511400;;;INTARIAN_PEPPER_ROOT;XIRECS;10508.0;3;511400
-2;512000;;;INTARIAN_PEPPER_ROOT;XIRECS;10506.0;3;512000
-2;514700;;;INTARIAN_PEPPER_ROOT;XIRECS;10509.0;7;514700
-2;520500;;;INTARIAN_PEPPER_ROOT;XIRECS;10515.0;6;520500
-2;522200;;;INTARIAN_PEPPER_ROOT;XIRECS;10516.0;6;522200
-2;523000;;;INTARIAN_PEPPER_ROOT;XIRECS;10519.0;8;523000
-2;526200;;;INTARIAN_PEPPER_ROOT;XIRECS;10523.0;3;526200
-2;528000;;;INTARIAN_PEPPER_ROOT;XIRECS;10524.0;4;528000
-2;530100;;;INTARIAN_PEPPER_ROOT;XIRECS;10533.0;6;530100
-2;533500;;;INTARIAN_PEPPER_ROOT;XIRECS;10528.0;7;533500
-2;533800;;;INTARIAN_PEPPER_ROOT;XIRECS;10540.0;6;533800
-2;535700;;;INTARIAN_PEPPER_ROOT;XIRECS;10532.0;5;535700
-2;537900;;;INTARIAN_PEPPER_ROOT;XIRECS;10540.0;6;537900
-2;543000;;;INTARIAN_PEPPER_ROOT;XIRECS;10546.0;7;543000
-2;545000;;;INTARIAN_PEPPER_ROOT;XIRECS;10551.0;7;545000
-2;546800;;;INTARIAN_PEPPER_ROOT;XIRECS;10553.0;7;546800
-2;547100;;;INTARIAN_PEPPER_ROOT;XIRECS;10543.0;5;547100
-2;547700;;;INTARIAN_PEPPER_ROOT;XIRECS;10553.0;7;547700
-2;550400;;;INTARIAN_PEPPER_ROOT;XIRECS;10559.0;7;550400
-2;560900;;;INTARIAN_PEPPER_ROOT;XIRECS;10567.0;7;560900
-2;570300;;;INTARIAN_PEPPER_ROOT;XIRECS;10565.0;4;570300
-2;571800;;;INTARIAN_PEPPER_ROOT;XIRECS;10574.0;3;571800
-2;574400;;;INTARIAN_PEPPER_ROOT;XIRECS;10577.0;6;574400
-2;575600;;;INTARIAN_PEPPER_ROOT;XIRECS;10570.0;5;575600
-2;583100;;;INTARIAN_PEPPER_ROOT;XIRECS;10589.0;5;583100
-2;585300;;;INTARIAN_PEPPER_ROOT;XIRECS;10580.0;7;585300
-2;586100;;;INTARIAN_PEPPER_ROOT;XIRECS;10592.0;6;586100
-2;586900;;;INTARIAN_PEPPER_ROOT;XIRECS;10581.0;6;586900
-2;590600;;;INTARIAN_PEPPER_ROOT;XIRECS;10596.0;5;590600
-2;593300;;;INTARIAN_PEPPER_ROOT;XIRECS;10588.0;3;593300
-2;597300;;;INTARIAN_PEPPER_ROOT;XIRECS;10603.0;3;597300
-2;597600;;;INTARIAN_PEPPER_ROOT;XIRECS;10592.0;4;597600
-2;601400;;;INTARIAN_PEPPER_ROOT;XIRECS;10596.0;6;601400
-2;601700;;;INTARIAN_PEPPER_ROOT;XIRECS;10610.0;3;601700
-2;609200;;;INTARIAN_PEPPER_ROOT;XIRECS;10618.0;3;609200
-2;610400;;;INTARIAN_PEPPER_ROOT;XIRECS;10613.0;7;610400
-2;611200;;;INTARIAN_PEPPER_ROOT;XIRECS;10608.0;4;611200
-2;612600;;;INTARIAN_PEPPER_ROOT;XIRECS;10604.0;5;612600
-2;613000;;;INTARIAN_PEPPER_ROOT;XIRECS;10621.0;3;613000
-2;613900;;;INTARIAN_PEPPER_ROOT;XIRECS;10620.0;5;613900
-2;614900;;;INTARIAN_PEPPER_ROOT;XIRECS;10611.0;5;614900
-2;615400;;;INTARIAN_PEPPER_ROOT;XIRECS;10610.0;5;615400
-2;625500;;;INTARIAN_PEPPER_ROOT;XIRECS;10631.0;3;625500
-2;628300;;;INTARIAN_PEPPER_ROOT;XIRECS;10622.0;5;628300
-2;628400;;;INTARIAN_PEPPER_ROOT;XIRECS;10620.0;6;628400
-2;628700;;;INTARIAN_PEPPER_ROOT;XIRECS;10631.0;5;628700
-2;631400;;;INTARIAN_PEPPER_ROOT;XIRECS;10637.0;4;631400
-2;636400;;;INTARIAN_PEPPER_ROOT;XIRECS;10642.0;3;636400
-2;639200;;;INTARIAN_PEPPER_ROOT;XIRECS;10631.0;3;639200
-2;640500;;;INTARIAN_PEPPER_ROOT;XIRECS;10646.0;7;640500
-2;644600;;;INTARIAN_PEPPER_ROOT;XIRECS;10639.0;6;644600
-2;648000;;;INTARIAN_PEPPER_ROOT;XIRECS;10654.0;3;648000
-2;650300;;;INTARIAN_PEPPER_ROOT;XIRECS;10644.0;7;650300
-2;652900;;;INTARIAN_PEPPER_ROOT;XIRECS;10659.0;3;652900
-2;654100;;;INTARIAN_PEPPER_ROOT;XIRECS;10646.0;4;654100
-2;654200;;;INTARIAN_PEPPER_ROOT;XIRECS;10660.0;3;654200
-2;655500;;;INTARIAN_PEPPER_ROOT;XIRECS;10652.0;6;655500
-2;659100;;;INTARIAN_PEPPER_ROOT;XIRECS;10655.0;4;659100
-2;662300;;;INTARIAN_PEPPER_ROOT;XIRECS;10668.0;4;662300
-2;662600;;;INTARIAN_PEPPER_ROOT;XIRECS;10659.0;3;662600
-2;669500;;;INTARIAN_PEPPER_ROOT;XIRECS;10675.0;6;669500
-2;671700;;;INTARIAN_PEPPER_ROOT;XIRECS;10666.0;7;671700
-2;676600;;;INTARIAN_PEPPER_ROOT;XIRECS;10682.0;3;676600
-2;681300;;;INTARIAN_PEPPER_ROOT;XIRECS;10679.0;7;681300
-2;687800;;;INTARIAN_PEPPER_ROOT;XIRECS;10691.0;5;687800
-2;688100;;;INTARIAN_PEPPER_ROOT;XIRECS;10697.0;3;688100
-2;693200;;;INTARIAN_PEPPER_ROOT;XIRECS;10689.0;5;693200
-2;698300;;;INTARIAN_PEPPER_ROOT;XIRECS;10704.0;3;698300
-2;701400;;;INTARIAN_PEPPER_ROOT;XIRECS;10707.0;3;701400
-2;703900;;;INTARIAN_PEPPER_ROOT;XIRECS;10698.0;3;703900
-2;709300;;;INTARIAN_PEPPER_ROOT;XIRECS;10715.0;5;709300
-2;711700;;;INTARIAN_PEPPER_ROOT;XIRECS;10706.0;7;711700
-2;713000;;;INTARIAN_PEPPER_ROOT;XIRECS;10719.0;6;713000
-2;718100;;;INTARIAN_PEPPER_ROOT;XIRECS;10712.0;3;718100
-2;719800;;;INTARIAN_PEPPER_ROOT;XIRECS;10714.0;7;719800
-2;721900;;;INTARIAN_PEPPER_ROOT;XIRECS;10716.0;6;721900
-2;724100;;;INTARIAN_PEPPER_ROOT;XIRECS;10720.0;8;724100
-2;727600;;;INTARIAN_PEPPER_ROOT;XIRECS;10733.0;6;727600
-2;728900;;;INTARIAN_PEPPER_ROOT;XIRECS;10735.0;4;728900
-2;738200;;;INTARIAN_PEPPER_ROOT;XIRECS;10732.0;5;738200
-2;742500;;;INTARIAN_PEPPER_ROOT;XIRECS;10737.0;4;742500
-2;742800;;;INTARIAN_PEPPER_ROOT;XIRECS;10749.0;3;742800
-2;745000;;;INTARIAN_PEPPER_ROOT;XIRECS;10739.0;3;745000
-2;747000;;;INTARIAN_PEPPER_ROOT;XIRECS;10753.0;3;747000
-2;748600;;;INTARIAN_PEPPER_ROOT;XIRECS;10743.0;4;748600
-2;749100;;;INTARIAN_PEPPER_ROOT;XIRECS;10743.0;6;749100
-2;750500;;;INTARIAN_PEPPER_ROOT;XIRECS;10747.0;3;750500
-2;756600;;;INTARIAN_PEPPER_ROOT;XIRECS;10762.0;5;756600
-2;759800;;;INTARIAN_PEPPER_ROOT;XIRECS;10763.0;5;759800
-2;765600;;;INTARIAN_PEPPER_ROOT;XIRECS;10768.0;4;765600
-2;767800;;;INTARIAN_PEPPER_ROOT;XIRECS;10762.0;6;767800
-2;771000;;;INTARIAN_PEPPER_ROOT;XIRECS;10767.0;8;771000
-2;771100;;;INTARIAN_PEPPER_ROOT;XIRECS;10774.0;6;771100
-2;777000;;;INTARIAN_PEPPER_ROOT;XIRECS;10771.0;6;777000
-2;778300;;;INTARIAN_PEPPER_ROOT;XIRECS;10784.0;6;778300
-2;782000;;;INTARIAN_PEPPER_ROOT;XIRECS;10788.0;3;782000
-2;783900;;;INTARIAN_PEPPER_ROOT;XIRECS;10778.0;3;783900
-2;784100;;;INTARIAN_PEPPER_ROOT;XIRECS;10786.0;4;784100
-2;787900;;;INTARIAN_PEPPER_ROOT;XIRECS;10794.0;5;787900
-2;789700;;;INTARIAN_PEPPER_ROOT;XIRECS;10796.0;6;789700
-2;790600;;;INTARIAN_PEPPER_ROOT;XIRECS;10787.0;4;790600
-2;794200;;;INTARIAN_PEPPER_ROOT;XIRECS;10788.0;5;794200
-2;794700;;;INTARIAN_PEPPER_ROOT;XIRECS;10791.0;4;794700
-2;795300;;;INTARIAN_PEPPER_ROOT;XIRECS;10798.0;7;795300
-2;795500;;;INTARIAN_PEPPER_ROOT;XIRECS;10787.0;4;795500
-2;795900;;;INTARIAN_PEPPER_ROOT;XIRECS;10790.0;3;795900
-2;796600;;;INTARIAN_PEPPER_ROOT;XIRECS;10793.0;6;796600
-2;797900;;;INTARIAN_PEPPER_ROOT;XIRECS;10806.0;6;797900
-2;800000;;;INTARIAN_PEPPER_ROOT;XIRECS;10794.0;4;800000
-2;801600;;;INTARIAN_PEPPER_ROOT;XIRECS;10796.0;5;801600
-2;804600;;;INTARIAN_PEPPER_ROOT;XIRECS;10811.0;5;804600
-2;809500;;;INTARIAN_PEPPER_ROOT;XIRECS;10815.0;7;809500
-2;811000;;;INTARIAN_PEPPER_ROOT;XIRECS;10814.0;3;811000
-2;822000;;;INTARIAN_PEPPER_ROOT;XIRECS;10813.0;3;822000
-2;826500;;;INTARIAN_PEPPER_ROOT;XIRECS;10821.0;7;826500
-2;832500;;;INTARIAN_PEPPER_ROOT;XIRECS;10838.0;3;832500
-2;835400;;;INTARIAN_PEPPER_ROOT;XIRECS;10829.0;3;835400
-2;839600;;;INTARIAN_PEPPER_ROOT;XIRECS;10846.0;5;839600
-2;840000;;;INTARIAN_PEPPER_ROOT;XIRECS;10834.0;6;840000
-2;840200;;;INTARIAN_PEPPER_ROOT;XIRECS;10846.0;4;840200
-2;840600;;;INTARIAN_PEPPER_ROOT;XIRECS;10835.0;6;840600
-2;841200;;;INTARIAN_PEPPER_ROOT;XIRECS;10850.0;4;841200
-2;841700;;;INTARIAN_PEPPER_ROOT;XIRECS;10848.0;7;841700
-2;844700;;;INTARIAN_PEPPER_ROOT;XIRECS;10839.0;6;844700
-2;845800;;;INTARIAN_PEPPER_ROOT;XIRECS;10837.0;4;845800
-2;851800;;;INTARIAN_PEPPER_ROOT;XIRECS;10860.0;4;851800
-2;864600;;;INTARIAN_PEPPER_ROOT;XIRECS;10859.0;5;864600
-2;868000;;;INTARIAN_PEPPER_ROOT;XIRECS;10864.0;3;868000
-2;868500;;;INTARIAN_PEPPER_ROOT;XIRECS;10866.0;6;868500
-2;869200;;;INTARIAN_PEPPER_ROOT;XIRECS;10878.0;4;869200
-2;870000;;;INTARIAN_PEPPER_ROOT;XIRECS;10866.0;5;870000
-2;875400;;;INTARIAN_PEPPER_ROOT;XIRECS;10881.0;6;875400
-2;883900;;;INTARIAN_PEPPER_ROOT;XIRECS;10875.0;5;883900
-2;888900;;;INTARIAN_PEPPER_ROOT;XIRECS;10895.0;3;888900
-2;893700;;;INTARIAN_PEPPER_ROOT;XIRECS;10900.0;5;893700
-2;894100;;;INTARIAN_PEPPER_ROOT;XIRECS;10900.0;6;894100
-2;896800;;;INTARIAN_PEPPER_ROOT;XIRECS;10891.0;3;896800
-2;899300;;;INTARIAN_PEPPER_ROOT;XIRECS;10905.0;3;899300
-2;901000;;;INTARIAN_PEPPER_ROOT;XIRECS;10904.0;7;901000
-2;903300;;;INTARIAN_PEPPER_ROOT;XIRECS;10895.0;6;903300
-2;904100;;;INTARIAN_PEPPER_ROOT;XIRECS;10910.0;5;904100
-2;905100;;;INTARIAN_PEPPER_ROOT;XIRECS;10899.0;3;905100
-2;905700;;;INTARIAN_PEPPER_ROOT;XIRECS;10900.0;7;905700
-2;907500;;;INTARIAN_PEPPER_ROOT;XIRECS;10913.0;4;907500
-2;910200;;;INTARIAN_PEPPER_ROOT;XIRECS;10906.0;6;910200
-2;911400;;;INTARIAN_PEPPER_ROOT;XIRECS;10908.0;6;911400
-2;912900;;;INTARIAN_PEPPER_ROOT;XIRECS;10916.0;8;912900
-2;914800;;;INTARIAN_PEPPER_ROOT;XIRECS;10918.0;4;914800
-2;915400;;;INTARIAN_PEPPER_ROOT;XIRECS;10907.0;5;915400
-2;923900;;;INTARIAN_PEPPER_ROOT;XIRECS;10930.0;7;923900
-2;924300;;;INTARIAN_PEPPER_ROOT;XIRECS;10918.0;6;924300
-2;929200;;;INTARIAN_PEPPER_ROOT;XIRECS;10923.0;5;929200
-2;932300;;;INTARIAN_PEPPER_ROOT;XIRECS;10926.0;3;932300
-2;934000;;;INTARIAN_PEPPER_ROOT;XIRECS;10928.0;5;934000
-2;938000;;;INTARIAN_PEPPER_ROOT;XIRECS;10941.0;4;938000
-2;941700;;;INTARIAN_PEPPER_ROOT;XIRECS;10948.0;6;941700
-2;942600;;;INTARIAN_PEPPER_ROOT;XIRECS;10937.0;6;942600
-2;944100;;;INTARIAN_PEPPER_ROOT;XIRECS;10947.0;6;944100
